user_id,y,x_001,x_002,x_003,x_004,x_005,x_006,x_007,x_008,x_009,x_010,x_011,x_012,x_013,x_014,x_015,x_016,x_017,x_018,x_019,x_020,x_021,x_022,x_023,x_024,x_025,x_026,x_027,x_028,x_029,x_030,x_031,x_032,x_033,x_034,x_035,x_036,x_037,x_038,x_039,x_040,x_041,x_042,x_043,x_044,x_045,x_046,x_047,x_055,x_056,x_057,x_058,x_059,x_060,x_061,x_074,x_075,x_076,x_077,x_078,x_079,x_080,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_131,x_132,x_134,x_137,x_139,x_142,x_143,x_144,x_145,x_146,x_147,x_148,x_149,x_150,x_151,x_152,x_153,x_154,x_155,x_156,x_157,x_158,x_162,x_163,x_164,x_165,x_166,x_167,x_168,x_169,x_170,x_171,x_175,x_176,x_177,x_178,x_179,x_180,x_181,x_182,x_183,x_184,x_185,x_186,x_187,x_188,x_189,x_190,x_191,x_192,x_193,x_194,x_195,x_196,x_197,x_198,x_199
A13985,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,0,1,0,0,1,1,0,2,4,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,1013.81,1,0,1,1,2,0,2,1,1,1,1,0,1,1,17,0,17,7,16,7,2,0,2,2,128,0,128,64,127,64,,,,0,0,0,0,0,0,0,0,0,0,0,0
A13986,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,1,0,0,0,1,0,1,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,385.2,385.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,1,1,1,1,9,8,1,1,1,1,1926,385.2,35.2,0,0,0,0,0,0,0,0,0,0,0,0
A13987,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,1,1,0,2,1,3,0,0,0,0,0,17,4,4.25,1.073890462,28274.5,7068.625,1.181775026,17,4,4.25,1.073890462,28274.5,7068.625,1.181775026,12,2,6,1.410888067,15646.25,7823.125,1.017011963,16,3,5.333333333,1.316400512,28125.5,9375.166667,4.610014813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A13988,0,0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,3,0,0,0,2,4,1,0,0,2,1,0,2,5,3,1,0,0,0,0,10,3,3.333333333,1.31929003,2953.96,984.6533333,1.559842954,10,3,3.333333333,1.31929003,2793.87,931.29,1.316228917,4,2,2,1.404283777,2553.96,1276.98,1.543472782,4,2,2,1.404283777,2553.96,1276.98,2.677270906,4500,0,0,0,0,1,4500,1,4500,4500,1948.86,3048.42,2,0,2,2,16,0,16,16,16,16,3,1,3,3,34,1,33,33,33,33,4,3,4,4,54,3,51,47,51,47,5842.74,2737.5,1156.38,0,0,0,0,2,2,2,2,5,5,6,6
A13990,0,0,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0,0,2,1,1,0,1,0,1,0,3,5,0,0,0,0,0,0,17,5,3.4,1.735261495,16700.8,3340.16,1.831829911,16,5,3.2,1.469272683,16560.8,3312.16,1.791083954,11,5,2.2,1.330778503,13500,2700,1.265263477,12,5,2.4,1.572146708,14900,2980,6.425834326,2726,0,0,0,0,1,2726,1,2726,2726,1811.5,1000,1,0,1,1,1,0,1,1,1,1,3,1,2,2,11,4,7,3,7,3,3,1,2,2,15,4,11,5,11,5,4904,1811.5,640.5,5,4,6,4,8,7,10,8,9,8,16,14
A13991,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,3,1,0,1,1,0,1,3,8,1,0,0,1,0,0,21,5,4.2,1.175250587,47740.14,9548.028,0.556241417,20,4,5,1.400942409,47695.14,11923.785,0.63264091,20,4,5,1.400942409,47695.14,11923.785,0.694401456,20,4,5,1.400942409,47695.14,11923.785,2.706736275,3000,0,0,2,2,2,3000.41,2,3000,0.41,1386.69,1379.79,1,0,1,1,1,0,1,1,1,1,1,1,1,1,4,1,3,3,3,3,1,1,1,1,4,1,3,3,3,3,1386.69,1386.69,1386.69,6,6,7,7,9,9,12,12,9,9,12,12
A13993,0,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,8,3,2.666666667,2.289572795,4200.79,1400.263333,0.82093231,1,1,1,1,200,200,200,,,,,,,,,,,,,,,1000,1,2,3,4,3,24000,4,20000,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,2,6,5,9,8,15,13,9,8,15,13
A13994,0,0,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,4,0,0,0,1,3,1,0,0,3,1,0,2,6,2,0,0,0,0,0,7,4,1.75,1.808921815,7226.38,1806.595,0.826276301,4,3,1.333333333,2.270082101,2405.77,801.9233333,0.759606608,7,4,1.75,1.808921815,7226.38,1806.595,0.877686421,7,4,1.75,1.808921815,7226.38,1806.595,3.413544678,2850,1,1,3,3,6,16850.26,8,3000,0.26,236,608,2,2,1,1,5,3,2,1,2,1,2,2,1,1,5,3,2,1,2,1,2,2,1,1,5,3,2,1,2,1,1452,608,236,0,0,0,0,0,0,0,0,2,2,2,2
A13995,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,3,2,2,0,1,0,3,0,3,8,2,0,0,0,0,0,2,2,1,100,982.12,491.06,0.721805712,1,1,1,1,972.12,972.12,972.12,1,1,1,1,972.12,972.12,972.12,1,1,1,1,972.12,972.12,972.12,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,2,2,2,2,4,4,3,3,9,9
A13997,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,3,2,1,2,4,3,0,0,0,0,0,1,1,1,1,959.56,959.56,959.56,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,1,1,1
A13998,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,0,0,0,1,3,1,0,0,0,2,0,1,4,2,0,0,0,0,0,20,5,4,1.8767709,32627.18,6525.436,1.432226201,20,5,4,1.8767709,32627.18,6525.436,1.432226201,20,5,4,1.8767709,32627.18,6525.436,1.239624688,20,5,4,1.8767709,32627.18,6525.436,5.666635113,1000,2,2,3,7,3,28100,12,7100,910,130.38,345.57,2,2,1,1,4,3,1,1,1,1,3,3,2,2,18,13,5,4,5,4,3,3,3,3,45,21,24,19,24,19,8315.28,1230,130.38,1,1,1,1,1,1,1,1,5,5,7,7
A13999,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,2,1,0,0,3,1,0,2,6,1,0,0,0,0,0,19,5,3.8,1.248706038,19449.23,3889.846,1.189262488,19,5,3.8,1.248706038,19449.23,3889.846,1.189262488,19,5,3.8,1.248706038,19449.23,3889.846,1.058278484,19,5,3.8,1.248706038,19449.23,3889.846,4.89940814,0.01,0,0,1,1,2,0.23,2,0.22,0.01,,1145,1,0,1,1,2,0,2,2,2,2,1,0,1,1,2,0,2,2,2,2,1,0,1,1,2,0,2,2,2,2,,,,0,0,0,0,3,3,4,4,5,5,7,7
A14002,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,2,1,0,1,0,0,0,3,3,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,25,851.41,0,0,0,0,0,0,0,0,0,0,1,1,1,1,19,1,18,6,18,6,1,1,1,1,19,1,18,6,18,6,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0
A14005,1,1,35,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,10,0,0,0,3,4,1,0,0,3,6,1,2,6,9,2,0,0,0,0,59,6,9.833333333,3.609674871,94143.27,15690.545,2.146945044,58,6,9.666666667,3.199727486,93904.73,15650.78833,2.122773926,58,6,9.666666667,3.199727486,93904.73,15650.78833,1.726388449,58,6,9.666666667,3.199727486,93904.73,15650.78833,9.157419039,5000,2,2,3,5,7,30043.06,12,5000,0.06,338.8,338.8,7,7,5,5,20,9,11,10,11,10,8,8,5,5,28,15,13,12,13,12,9,8,7,7,43,25,18,16,18,16,35304.24,3433.81,48,7,5,19,16,10,8,24,20,14,11,35,30
A14007,0,0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,20,0,1,1,4,2,3,0,2,11,7,0,3,9,19,0,0,0,0,0,90,6,15,1.973822798,79479.88,13246.64667,1.332377484,89,6,14.83333333,1.903549766,79366.9,13227.81667,1.32902221,89,6,14.83333333,1.903549766,79366.9,13227.81667,1.310376134,89,6,14.83333333,1.903549766,79366.9,13227.81667,7.411259843,1090,2,2,2,4,3,9070,6,2850,680,101,1066.18,3,3,0,0,3,3,0,0,0,0,5,4,1,1,15,14,1,1,1,1,7,6,3,3,26,19,7,5,7,5,16679.46,3078,38,4,4,5,5,12,12,23,23,16,16,30,30
A14008,1,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0,0,2,1,1,0,0,1,1,0,2,4,1,0,0,0,0,0,20,6,3.333333333,1.780723167,16949.71,2824.951667,2.321543511,19,6,3.166666667,1.827905832,16288.71,2714.785,2.632065295,19,6,3.166666667,1.827905832,16288.71,2714.785,1.816826044,19,6,3.166666667,1.827905832,16288.71,2714.785,11.41246587,950,1,1,2,4,3,4150.2,6,1300,0.1,1027,1027,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2058,1031,1027,2,2,2,2,6,6,8,8,6,6,8,8
A14009,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,2,0,0,1,0,0,2,3,0,0,0,0,0,0,1,1,1,1,39.1,39.1,39.1,1,1,1,1,39.1,39.1,39.1,1,1,1,1,39.1,39.1,39.1,1,1,1,1,39.1,39.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A14011,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,4,0,0,2,1,3,2,0,0,1,3,0,2,4,6,0,0,0,0,0,181,6,30.16666667,1.495361197,512800,85466.66667,2.003252096,176,6,29.33333333,1.439788282,505294,84215.66667,1.941023277,181,6,30.16666667,1.495361197,512800,85466.66667,1.901303963,181,6,30.16666667,1.495361197,512800,85466.66667,9.142184517,3000,0,0,1,1,2,20550,7,3000,2850,1036.72,1036.72,2,1,1,1,2,1,1,1,1,1,3,3,2,2,8,4,4,4,4,4,4,4,2,2,16,10,6,6,6,6,28479.61,4708.37,1036.72,0,0,0,0,0,0,0,0,0,0,0,0
A14013,0,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,0,0,0,1,3,1,0,0,1,1,0,2,4,2,0,0,0,0,0,5,3,1.666666667,2.837602627,6499,2166.333333,2.835990215,5,3,1.666666667,2.837602627,6499,2166.333333,2.835990215,5,3,1.666666667,2.837602627,6499,2166.333333,1.445579696,5,3,1.666666667,2.837602627,6499,2166.333333,7.515594383,0,0,0,0,0,0,,0,,,792.76,3945.74,2,0,2,2,7,0,7,5,7,5,4,0,4,4,99,0,99,34,98,33,5,2,4,4,173,13,160,51,159,50,3331.96,1818.44,17.76,0,0,0,0,1,1,1,1,2,2,2,2
A14014,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,1,0,0,1,3,3,1,0,0,0,0,0,6,2,3,1.056923383,8068.48,4034.24,1.125638638,1,1,1,1,1500,1500,1500,1,1,1,1,1500,1500,1500,1,1,1,1,1500,1500,1500,0.1,0,0,0,0,1,0.1,1,0.1,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,1,1,1,2,2,2,2
A14015,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,8,0,0,0,1,2,1,0,0,2,6,0,2,4,7,0,0,0,0,0,9,6,1.5,1.771667438,9006,1501,1.094015187,8,5,1.6,1.769075516,8985,1797,1.379903122,8,5,1.6,1.769075516,8985,1797,1.170835163,8,5,1.6,1.769075516,8985,1797,10.8446486,0,0,0,0,0,0,,0,,,703.18,703.18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1,3321.85,2618.67,703.18,0,0,0,0,2,2,3,3,3,3,5,5
A14020,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,1,0,1,2,3,1,0,0,0,0,0,42,6,7,2.0149094,96125.14,16020.85667,1.30599027,40,6,6.666666667,2.035010531,95043.74,15840.62333,1.285518847,40,6,6.666666667,2.035010531,95043.74,15840.62333,1.245746411,40,6,6.666666667,2.035010531,95043.74,15840.62333,9.93545254,6000,2,2,2,2,2,8000,2,6000,2000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,2,2,2,2,2,2,2,2
A14021,0,0,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,0,0,0,1,2,1,0,1,0,2,0,3,5,1,0,0,0,0,0,3,2,1.5,2.091738691,1968.1,984.05,0.810847087,1,1,1,1,125.9,125.9,125.9,,,,,,,,,,,,,,,2000,0,0,1,1,5,32800,8,6300,2000,691.15,672.35,3,1,2,2,8,1,7,6,7,6,5,4,3,3,42,6,36,31,36,31,5,5,5,5,56,14,42,36,42,36,16186.33,2568,672.35,0,0,0,0,4,4,4,4,8,8,8,8
A14022,0,1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,4,0,0,0,1,2,1,0,0,3,0,1,2,4,3,0,0,0,0,0,4,2,2,1.404283777,1575,787.5,4.049793383,1,1,1,1,925,925,925,1,1,1,1,925,925,925,1,1,1,1,925,925,925,5000,0,0,0,0,1,16000,4,5000,3000,376.64,376.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,6,6,3,6,3,2259.8,376.64,376.63,0,0,0,0,0,0,0,0,1,1,1,1
A14028,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,5,0,0,0,3,0,1,0,1,2,2,0,3,7,1,0,0,0,0,0,45,6,7.5,1.694578088,45685.81,7614.301667,1.21231569,45,6,7.5,1.694578088,45685.81,7614.301667,1.21231569,45,6,7.5,1.694578088,45685.81,7614.301667,1.110806623,45,6,7.5,1.694578088,45685.81,7614.301667,6.189782525,2000,1,2,1,2,1,4000,2,2000,2000,2255,2255,3,2,3,3,29,10,19,12,19,12,4,4,4,4,57,21,36,22,36,22,5,5,4,4,74,33,41,25,41,25,35161.21,3001.27,25,8,8,9,9,12,12,16,16,13,13,20,20
A14030,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,5,0,0,0,1,1,1,0,1,2,1,1,3,2,5,0,0,0,0,0,7,4,1.75,1.808921815,4468.87,1117.2175,0.998607905,6,3,2,1.98019802,3818.53,1272.843333,0.955686436,6,3,2,1.98019802,3818.53,1272.843333,1.010584345,6,3,2,1.98019802,3818.53,1272.843333,3.260637652,3000,1,1,1,1,2,3000.37,2,3000,0.37,76.29,,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,16507.64,16431.35,76.29,3,3,3,3,4,4,5,5,6,6,7,7
A14031,1,1,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2,3,1,0,0,1,2,0,2,6,2,0,0,0,0,0,12,5,2.4,1.572146708,10840.51,2168.102,0.515296722,8,3,2.666666667,1.274900805,10395.21,3465.07,0.642418017,3,1,3,3,6669.12,6669.12,6669.12,5,1,5,5,9690.21,9690.21,9690.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A14033,1,0,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,5,0,1,1,3,2,3,0,2,2,1,0,3,5,7,0,0,0,0,0,144,6,24,2.065344004,289712.77,48285.46167,2.532432831,144,6,24,2.065344004,289712.77,48285.46167,2.532432831,144,6,24,2.065344004,289712.77,48285.46167,1.754116126,144,6,24,2.065344004,289712.77,48285.46167,8.995189829,1820,1,2,5,10,8,60150.32,19,20000,0.32,3087,2120,3,1,2,2,19,1,18,12,18,12,5,4,2,2,29,6,23,17,23,17,6,5,2,2,37,14,23,17,23,17,25226.55,3087,255.23,1,1,2,2,1,1,2,2,6,6,8,8
A14034,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,2,0,0,0,1,0,1,2,1,0,0,0,0,0,2,2,1,100,105,52.5,2.121320344,1,1,1,1,35,35,35,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,217.54,217.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,7,6,1,1,0,0,1001.24,231.2,61.06,0,0,0,0,0,0,0,0,2,1,4,1
A14035,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,2,2,1,100,297,148.5,2.165058907,2,2,1,100,297,148.5,2.165058907,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,1457.28,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,,,,0,0,0,0,0,0,0,0,0,0,0,0
A14043,1,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,0,0,0,1,1,1,0,1,1,1,1,3,4,2,0,0,0,0,0,34,5,6.8,1.144211199,40726,8145.2,1.544079487,34,5,6.8,1.144211199,40726,8145.2,1.544079487,34,5,6.8,1.144211199,40726,8145.2,1.262194567,34,5,6.8,1.144211199,40726,8145.2,6.583278771,10000,4,5,5,14,6,46120,21,10000,910,247.62,,1,1,0,0,1,1,0,0,0,0,3,3,0,0,5,5,0,0,0,0,3,3,0,0,5,5,0,0,0,0,5047.62,1876,247.62,2,2,2,2,3,3,3,3,4,4,4,4
A14045,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,3,0,1,2,2,0,0,0,0,0,7,3,2.333333333,3.972643677,10596,3532,1.91894411,7,3,2.333333333,3.972643677,10596,3532,1.91894411,7,3,2.333333333,3.972643677,10596,3532,1.524125288,7,3,2.333333333,3.972643677,10596,3532,4.547274593,950,1,1,2,4,2,2850.41,4,950,0.41,1027,,2,2,0,0,3,3,0,0,0,0,3,3,0,0,6,6,0,0,0,0,3,3,0,0,8,8,0,0,0,0,4004.33,1027,188,1,1,1,1,3,2,4,3,4,3,5,4
A14052,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,0,0,1,0,1,3,0,2,0,0,0,0,8,4,2,2.419852721,8481.5,2120.375,1.172950058,8,4,2,2.419852721,8481.5,2120.375,1.172950058,5,2,2.5,3.486231152,7194,3597,1.634699419,7,4,1.75,1.808921815,8298.5,2074.625,3.841415375,0.1,0,0,1,1,1,0.1,1,0.1,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0
A14055,0,0,24,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,7,0,0,0,1,4,1,0,1,6,0,0,3,5,7,0,0,0,0,0,28,6,4.666666667,1.066291469,27389.4,4564.9,1.126604356,28,6,4.666666667,1.066291469,27358.9,4559.816667,1.123752406,28,6,4.666666667,1.066291469,27358.9,4559.816667,1.085273487,28,6,4.666666667,1.066291469,27358.9,4559.816667,6.424628023,900,1,2,1,2,1,1800,2,900,900,222.72,,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,4,4,0,0,0,0,810.48,222.74,146.34,1,1,1,1,4,4,6,6,7,7,11,11
A14056,1,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,10,0,0,1,2,2,2,1,0,1,7,1,4,7,8,0,0,0,0,0,35,6,5.833333333,0.942697309,51989.21,8664.868333,0.716179257,35,6,5.833333333,0.942697309,51989.21,8664.868333,0.716179257,35,6,5.833333333,0.942697309,51989.21,8664.868333,0.703675689,35,6,5.833333333,0.942697309,51989.21,8664.868333,4.100522433,0.01,1,1,4,5,7,17000.52,8,5000,0.01,1031.56,442.67,1,0,1,1,3,0,3,3,3,3,1,0,1,1,20,0,20,18,20,18,3,2,3,3,44,5,39,32,39,32,11095.1,5014,100,2,2,3,3,8,8,11,11,17,17,31,31
A14057,1,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,2,0,0,0,1,3,1,0,0,1,1,0,2,2,2,2,0,0,0,0,28,5,5.6,1.383629639,40869.5,8173.9,1.492105376,28,5,5.6,1.383629639,40869.5,8173.9,1.492105376,28,5,5.6,1.383629639,40869.5,8173.9,1.685095979,28,5,5.6,1.383629639,40869.5,8173.9,7.783227633,2500,0,0,1,1,2,8500,2,6000,2500,1334.09,1992.86,3,0,3,3,36,0,36,36,35,35,3,1,3,3,61,1,60,60,59,59,6,5,5,4,74,9,65,63,60,60,19154.88,6300,480,0,0,0,0,5,5,5,5,8,8,9,9
A14059,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,1,0,3,0,3,2,4,0,0,0,0,0,1,1,1,1,2000,2000,2000,1,1,1,1,2000,2000,2000,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,3,3,3,3
A14060,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,1,0,0,2,1,0,2,3,3,0,0,0,0,0,60,6,10,1.06973678,126172.4,21028.73333,0.935078221,60,6,10,1.06973678,126172.4,21028.73333,0.935078221,60,6,10,1.06973678,126172.4,21028.73333,0.894617888,60,6,10,1.06973678,126172.4,21028.73333,5.296645628,3000,0,0,3,3,5,11920.22,6,3920,0.03,1907.92,2,2,1,1,1,3,1,2,1,2,1,3,2,2,2,7,4,3,2,3,2,3,2,2,2,7,4,3,2,3,2,7641.4,3211.22,813.48,3,3,4,4,9,9,10,10,12,12,14,14
A14061,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,2,0,0,2,1,0,2,5,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,396.62,0,0,0,0,0,0,0,0,0,0,2,0,2,2,53,0,53,50,50,49,2,0,2,2,142,0,142,139,135,134,,,,0,0,0,0,0,0,0,0,0,0,0,0
A14063,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,0,1,0,0,2,3,2,0,0,0,0,0,2,2,1,100,1016.14,508.07,0.885334144,2,2,1,100,1016.14,508.07,0.885334144,2,2,1,100,1016.14,508.07,1.082761225,2,2,1,100,1016.14,508.07,2.028535676,1500,0,0,0,0,3,7300,4,4000,300,2941.38,401.39,1,1,0,0,2,2,0,0,0,0,1,1,1,1,6,4,2,2,2,2,1,1,1,1,7,5,2,2,2,2,4546.94,2941.38,401.39,0,0,0,0,0,0,0,0,5,5,6,6
A14065,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,2,0,0,1,1,0,2,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,5438.34,1,0,1,1,18,0,18,6,18,6,1,0,1,1,50,0,50,16,50,16,2,0,2,2,79,0,79,39,79,39,,,,0,0,0,0,0,0,0,0,0,0,0,0
A14067,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,0,0,0,2,1,1,0,0,1,1,1,2,4,2,0,0,0,0,0,26,6,4.333333333,1.781710125,48466.6,8077.766667,1.040584945,22,6,3.666666667,1.336969792,47371.6,7895.266667,0.997547904,18,6,3,1.146052572,44625.1,7437.516667,0.871996449,19,6,3.166666667,1.270081966,47103.6,7850.6,5.281207443,2000,1,1,2,6,3,26860,9,8000,1900,2060,2060,1,1,1,1,6,2,4,3,4,3,3,3,1,1,9,5,4,3,4,3,4,4,2,2,14,8,6,5,6,5,30665.21,8096,2037.2,0,0,0,0,1,1,1,1,1,1,2,2
A14068,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,1,1,29,29,29,,,,,,,,,,,,,,,,,,,,,,0.44,0,0,0,0,1,0.44,1,0.44,0.44,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,1,1,1
A14071,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,7,3,1,0,0,2,0,0,2,5,7,0,0,0,0,0,2,2,1,100,1346,673,0.735522201,1,1,1,1,1320,1320,1320,1,1,1,1,1320,1320,1320,1,1,1,1,1320,1320,1320,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,2,4,2,6,5,8,5,7,6,9,6
A14073,1,0,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5,0,0,1,2,1,2,0,0,3,2,0,2,4,5,0,0,0,0,0,33,6,5.5,1.589761859,34848.8,5808.133333,1.686558892,25,6,4.166666667,1.861280725,33232.8,5538.8,1.655470901,25,6,4.166666667,1.861280725,33232.8,5538.8,1.716820537,25,6,4.166666667,1.861280725,33232.8,5538.8,9.617194955,1000,1,2,3,4,5,14506.86,8,5000,0.04,1282.2,2567.5,1,1,0,0,1,1,0,0,0,0,3,3,0,0,6,6,0,0,0,0,3,3,1,0,13,12,1,1,0,0,21788.44,3500,249.33,1,1,2,2,5,5,6,6,9,9,12,12
